895056.0,79.02,142.15,14.24,0.89
895356.0,64.73,135.38,10.23,0.74
895656.0,55.64,131.98,7.71,0.58
895956.0,53.87,128.29,7.46,0.28
896256.0,48.62,135.58,5.83,0.27
896556.0,43.57,136.95,4.68,0.34
896856.0,43.61,134.4,4.8,0.36
897156.0,35.03,83.02,5.42,0.2
897456.0,45.62,80.02,8.37,0.2
897756.0,47.23,75.07,10.01,0.23
898056.0,34.28,51.66,8.02,0.17
898356.0,42.77,68.55,8.85,0.28
898656.0,39.77,84.72,6.0,0.34
898956.0,46.27,94.14,7.67,0.36
899256.0,52.57,107.72,8.85,0.36
899556.0,61.72,125.59,10.51,0.33
899856.0,75.64,133.84,15.22,0.39
900156.0,76.16,138.64,14.45,0.52
900456.0,84.47,146.71,15.94,0.62
900756.0,79.25,137.16,14.72,0.74
901056.0,74.37,141.67,12.88,0.77
901356.0,74.16,135.3,12.83,0.55
901656.0,74.51,135.71,13.5,0.54
901956.0,77.69,143.7,14.29,0.57
902256.0,81.77,144.45,15.3,0.6
902556.0,77.88,138.45,15.06,0.69
902856.0,79.79,134.67,15.62,0.69
903156.0,84.9,132.05,18.67,0.62
903456.0,83.29,136.14,16.22,0.64
903756.0,75.12,116.83,15.15,0.6
904056.0,98.62,134.71,19.54,0.63
904356.0,94.62,134.84,20.16,0.75
904656.0,89.31,133.19,17.79,0.7
904956.0,90.62,138.28,18.08,0.67
905256.0,88.41,143.09,17.97,0.69
905556.0,79.54,146.65,14.62,0.79
905856.0,88.79,142.56,18.22,0.74
906156.0,100.81,151.13,22.8,0.88
906456.0,101.07,148.86,22.0,0.81
906756.0,93.83,143.18,19.49,0.8
907056.0,95.81,146.88,19.64,0.74
907356.0,94.68,151.59,19.26,0.87
907656.0,182.54,286.29,36.65,1.68
907956.0,91.8,149.47,18.27,0.92
908256.0,93.64,142.81,19.23,0.79
908556.0,99.27,147.1,21.43,0.8
908856.0,96.73,144.45,21.68,0.76
909156.0,102.54,153.98,22.08,0.87
909456.0,107.02,148.28,24.13,0.89
909756.0,75.65,101.96,20.4,0.61
910056.0,53.67,91.36,10.67,0.59
910356.0,56.48,99.57,10.28,0.52
910656.0,54.77,104.05,10.21,0.5
910956.0,60.16,116.63,10.23,0.51
911256.0,59.02,120.98,10.39,0.57
911556.0,68.22,136.24,12.58,0.5
911856.0,84.62,145.53,18.25,0.55
912156.0,79.28,129.87,17.34,0.48
912456.0,89.99,141.1,17.86,0.52
912756.0,150.92,283.93,27.56,1.23
913056.0,81.28,149.75,16.1,0.78
913356.0,85.41,146.12,18.07,0.77
913656.0,69.38,118.28,14.94,0.67
913956.0,76.28,122.22,15.94,0.59
914256.0,68.93,123.69,12.19,0.44
914556.0,62.97,142.33,9.36,0.49
914856.0,68.43,142.01,10.84,0.54
915156.0,60.93,128.21,10.13,0.53
915456.0,60.41,138.02,9.18,0.54
915756.0,54.84,117.95,9.5,0.41
916056.0,54.48,129.48,8.73,0.35
916356.0,53.04,139.28,7.47,0.34
916656.0,55.02,138.33,8.29,0.39
916956.0,57.84,139.71,9.3,0.45
917256.0,59.21,139.87,10.14,0.52
917556.0,57.65,130.67,10.52,0.5
917856.0,59.25,137.22,9.85,0.4
918156.0,66.26,141.59,10.81,0.39
918456.0,72.96,143.54,12.88,0.5
918756.0,68.53,142.14,11.31,0.62
919056.0,74.89,144.73,13.26,0.69
919356.0,87.02,143.37,19.06,0.7
919656.0,109.22,147.01,25.96,0.59
919956.0,100.46,149.3,21.1,0.6
920256.0,96.01,151.65,19.85,0.79
920556.0,79.47,147.37,13.92,0.93
920856.0,73.03,144.65,12.48,0.94
921156.0,55.71,136.54,8.09,0.85
921456.0,39.78,102.85,5.94,0.68
921756.0,56.02,133.14,8.08,0.28
922056.0,53.45,136.71,8.02,0.35
922356.0,59.77,140.11,9.45,0.41
922656.0,54.61,136.73,8.77,0.47
922956.0,54.59,136.26,8.46,0.49
923256.0,49.48,138.07,6.74,0.49
923556.0,54.3,129.72,7.44,0.28
923856.0,50.87,136.61,6.99,0.32
924156.0,52.17,138.6,7.48,0.36
924456.0,52.16,138.18,7.56,0.42
924756.0,48.71,135.49,6.64,0.43
925056.0,47.81,135.72,6.43,0.42
925356.0,36.34,88.07,5.6,0.21
925656.0,42.07,95.19,7.18,0.24
925956.0,63.23,122.67,11.84,0.3
926256.0,48.96,116.67,7.38,0.34
926556.0,69.42,130.84,14.07,0.42
926856.0,71.12,133.12,14.9,0.52
927156.0,64.73,130.16,11.67,0.51
927456.0,65.52,142.42,11.16,0.57
927756.0,114.63,247.53,20.07,0.93
928056.0,59.01,143.53,9.62,0.56
928356.0,56.07,138.43,9.06,0.56
928656.0,60.87,140.44,10.41,0.52
928956.0,61.27,134.87,11.99,0.52
929256.0,64.4,142.84,11.83,0.52
929556.0,24.38,54.89,4.14,0.23
929856.0,60.71,118.67,9.35,0.3
930156.0,59.56,114.48,9.98,0.34
930456.0,60.16,100.7,12.12,0.35
930756.0,63.57,108.82,11.7,0.44
931056.0,65.62,138.4,10.0,0.51
931356.0,67.17,143.44,10.8,0.63
931656.0,65.91,138.79,10.51,0.42
931956.0,70.27,132.34,12.82,0.46
932256.0,71.93,142.5,12.69,0.54
932556.0,72.8,141.95,12.9,0.59
932856.0,70.47,140.82,11.63,0.54
933156.0,72.25,145.35,12.61,0.67
933456.0,77.43,141.24,14.23,0.55
933756.0,76.28,140.64,14.15,0.59
934056.0,70.83,142.53,11.8,0.59
934356.0,66.97,140.41,11.19,0.63
934656.0,70.38,139.88,11.85,0.53
934956.0,71.57,144.92,13.28,0.66
935256.0,75.51,136.82,13.45,0.48
935556.0,73.17,140.23,13.24,0.51
935856.0,72.25,133.69,12.85,0.47
936156.0,79.28,140.42,14.83,0.56
936456.0,82.58,134.09,16.46,0.57
936756.0,82.86,143.96,15.53,0.73
937056.0,84.11,139.28,15.05,0.59
937356.0,83.99,144.1,15.98,0.66
937656.0,84.06,138.85,16.35,0.63
937956.0,85.31,143.03,16.3,0.7
938256.0,89.09,141.83,17.09,0.69
938556.0,83.44,144.58,15.5,0.78
938856.0,90.11,139.3,17.21,0.62
939156.0,89.63,144.17,17.64,0.73
939456.0,88.37,143.13,16.89,0.7
939756.0,83.75,143.55,15.53,0.75
940056.0,66.57,134.7,11.87,0.72
940356.0,69.33,141.63,11.5,0.66
940656.0,69.95,132.32,12.38,0.5
940956.0,71.62,142.3,13.08,0.55
941256.0,72.45,139.53,13.08,0.54
941556.0,70.63,142.35,12.6,0.58
941856.0,71.83,141.98,12.74,0.61
942156.0,72.94,143.8,13.16,0.62
942456.0,68.34,132.24,13.18,0.6
942756.0,146.55,286.82,26.98,1.19
943056.0,78.21,142.44,14.64,0.61
943356.0,80.67,144.97,15.21,0.67
943656.0,80.29,142.79,14.86,0.7
943956.0,80.97,143.51,14.75,0.67
944256.0,81.76,143.1,15.33,0.71
944556.0,86.87,145.69,16.55,0.67
944856.0,87.93,140.73,17.18,0.7
945156.0,85.28,142.92,15.98,0.72
945456.0,79.11,141.01,14.38,0.72
945756.0,84.02,141.75,15.33,0.66
946056.0,83.6,139.74,15.84,0.72
946356.0,86.48,139.86,16.4,0.59
946656.0,79.01,140.79,14.75,0.64
946956.0,88.9,139.23,17.37,0.58
947256.0,85.45,144.78,16.08,0.65
947556.0,88.92,142.67,17.29,0.69
947856.0,171.08,282.9,33.32,1.61
948156.0,93.76,143.37,18.55,0.72
948456.0,91.03,145.4,17.92,0.84
948756.0,85.05,133.18,16.26,0.69
949056.0,88.56,142.99,16.71,0.68
949356.0,88.43,142.15,16.54,0.69
949656.0,46.62,46.44,15.72,0.26
949956.0,56.06,68.24,18.04,0.37
950256.0,63.0,106.83,11.37,0.48
950556.0,69.31,115.33,12.16,0.46
950856.0,71.38,139.48,11.54,0.53
951156.0,73.59,143.77,12.36,0.66
951456.0,72.06,140.06,12.37,0.75
951756.0,65.17,122.84,12.09,0.71
952056.0,77.24,137.84,13.72,0.53
952356.0,77.55,138.49,15.04,0.53
952656.0,76.72,143.23,14.6,0.55
952956.0,72.24,134.3,14.16,0.61
953256.0,65.24,121.21,12.47,0.59
953556.0,78.59,133.37,14.42,0.57
953856.0,59.18,121.1,10.04,0.44
954156.0,60.1,117.17,10.4,0.41
954456.0,50.2,94.32,9.9,0.36
954756.0,62.76,115.94,11.55,0.4
955056.0,59.49,140.32,9.52,0.49
955356.0,60.87,137.07,9.67,0.45
955656.0,58.47,139.61,9.25,0.49
955956.0,60.61,120.42,10.11,0.42
956256.0,59.42,139.54,9.56,0.45
956556.0,64.41,125.8,12.93,0.42
956856.0,63.02,140.66,11.61,0.45
957156.0,58.14,135.83,10.47,0.52
957456.0,59.87,142.89,10.55,0.57
957756.0,111.1,243.88,19.68,1.01
958056.0,62.83,141.17,11.3,0.5
958356.0,62.57,137.07,12.04,0.5
958656.0,63.91,140.95,10.81,0.48
958956.0,70.14,146.08,13.77,0.57
959256.0,68.77,140.24,12.51,0.57
959556.0,67.07,138.26,12.97,0.62
959856.0,83.65,147.45,18.55,0.57
960156.0,80.81,146.74,18.19,0.7
960456.0,85.18,148.87,17.81,0.69
960756.0,83.56,151.82,17.66,0.85
961056.0,78.22,142.76,16.46,0.89
961356.0,80.74,145.97,16.35,0.92
961656.0,87.46,145.19,18.34,0.72
961956.0,84.67,149.41,17.63,0.83
962256.0,87.51,146.45,18.17,0.7
962556.0,89.19,153.27,18.88,0.85
962856.0,167.68,294.64,34.21,1.78
963156.0,87.01,152.3,18.11,0.96
963456.0,87.17,146.1,18.85,0.84
963756.0,74.89,146.95,14.09,0.89
964056.0,82.18,140.57,15.59,0.63
964356.0,82.09,144.5,16.65,0.68
964656.0,82.61,148.74,16.96,0.72
964956.0,85.24,149.5,17.14,0.82
965256.0,83.44,143.59,15.85,0.77
965556.0,78.38,145.59,13.89,0.84
965856.0,79.75,134.27,14.43,0.66
966156.0,79.37,138.16,16.19,0.73
966456.0,81.52,142.56,14.77,0.65
966756.0,70.16,142.52,11.35,0.71
967056.0,77.78,140.15,14.3,0.66
967356.0,79.64,145.92,14.93,0.73
967656.0,76.49,136.2,14.7,0.68
967956.0,87.41,146.25,17.02,0.69
968256.0,88.53,143.96,17.57,0.69
968556.0,91.07,147.19,17.57,0.8
968856.0,89.48,142.3,17.33,0.81
969156.0,87.69,143.84,16.09,0.82
969456.0,85.16,140.45,16.26,0.82
969756.0,87.17,142.74,16.73,0.74
970056.0,84.63,138.87,16.07,0.7
970356.0,88.7,144.95,17.0,0.75
970656.0,77.19,140.35,13.93,0.77
970956.0,72.86,137.89,13.18,0.72
971256.0,80.3,141.75,15.67,0.73
971556.0,80.87,142.47,15.23,0.65
971856.0,81.8,142.23,15.74,0.66
972156.0,83.53,144.2,15.83,0.68
972456.0,85.22,141.14,17.1,0.76
972756.0,80.98,143.71,15.7,0.79
973056.0,79.12,140.25,14.52,0.76
973356.0,81.72,141.47,15.13,0.66
973656.0,84.95,143.7,16.06,0.67
973956.0,87.05,144.11,16.61,0.69
974256.0,89.94,144.94,17.97,0.79
974556.0,90.3,146.48,17.73,0.81
974856.0,92.53,143.41,19.41,0.85
975156.0,98.55,145.1,21.09,0.79
975456.0,98.7,146.1,20.2,0.82
975756.0,93.62,142.76,18.27,0.83
976056.0,84.82,141.97,15.73,0.93
976356.0,88.65,143.37,16.65,0.84
976656.0,87.37,142.26,17.05,0.88
976956.0,88.78,141.68,17.8,0.74
977256.0,84.23,140.93,15.71,0.71
977556.0,84.82,141.18,15.85,0.73
977856.0,172.08,281.83,31.89,1.61
978156.0,88.99,141.05,17.14,0.78
978456.0,89.84,143.97,17.69,0.85
978756.0,84.36,140.2,16.09,0.72
979056.0,82.66,139.47,16.09,0.7
979356.0,89.65,143.57,18.13,0.71
979656.0,80.87,125.67,15.73,0.64
979956.0,75.43,128.8,14.03,0.64
980256.0,80.82,140.89,14.7,0.69
980556.0,74.94,139.79,13.6,0.64
980856.0,70.77,139.86,12.89,0.69
981156.0,70.37,141.46,12.48,0.68
981456.0,77.84,141.87,14.97,0.62
981756.0,79.2,144.16,15.41,0.64
982056.0,85.7,144.89,17.37,0.64
982356.0,88.47,144.62,18.92,0.71
982656.0,86.2,148.01,17.11,0.81
982956.0,87.81,146.14,17.5,0.86
983256.0,90.92,144.09,18.13,0.78
983556.0,79.25,142.97,14.79,0.77
983856.0,76.99,137.58,14.67,0.71
984156.0,65.18,106.71,12.58,0.5
984456.0,60.12,85.63,13.75,0.42
984756.0,67.54,99.83,14.83,0.5
985056.0,79.3,125.96,14.79,0.52
985356.0,80.8,138.26,14.93,0.61
985656.0,80.99,144.36,14.57,0.74
985956.0,79.2,134.37,13.74,0.6
986256.0,79.52,145.11,15.07,0.66
986556.0,81.14,143.62,16.59,0.72
986856.0,79.93,142.01,15.47,0.65
987156.0,82.76,146.9,16.11,0.7
987456.0,82.97,148.72,16.09,0.86
987756.0,83.44,136.88,16.31,0.69
988056.0,80.79,145.24,15.21,0.7
988356.0,85.37,144.98,16.61,0.78
988656.0,86.51,143.8,16.36,0.69
988956.0,81.6,144.75,15.1,0.72
989256.0,83.05,146.67,14.78,0.85
989556.0,80.47,130.61,14.87,0.67
989856.0,82.34,142.69,15.08,0.64
990156.0,83.51,143.55,15.84,0.73
990456.0,85.44,140.68,16.17,0.65
990756.0,87.27,139.6,16.9,0.64
991056.0,81.92,145.17,15.4,0.77
991356.0,81.77,132.72,16.05,0.73
991656.0,84.94,142.87,16.21,0.63
991956.0,82.8,143.31,15.61,0.74
992256.0,84.58,141.18,15.44,0.69
992556.0,80.23,134.58,14.71,0.63
992856.0,154.51,284.94,26.84,1.44
993156.0,79.98,137.69,14.88,0.75
993456.0,76.43,139.15,13.67,0.57
993756.0,78.13,142.21,14.11,0.65
994056.0,81.9,140.56,15.2,0.62
994356.0,78.14,138.37,15.77,0.7
994656.0,81.57,144.2,15.02,0.69
994956.0,78.47,137.43,15.76,0.82
995256.0,76.92,122.26,19.53,0.63
995556.0,79.49,115.48,17.94,0.57
995856.0,83.79,117.78,18.22,0.6
996156.0,82.86,121.3,16.72,0.69
996456.0,86.72,127.37,17.49,0.74
996756.0,88.49,135.86,17.38,0.92
997056.0,86.86,141.73,16.68,0.86
997356.0,87.09,141.55,16.87,0.78
997656.0,88.61,138.95,17.58,0.8
997956.0,82.14,131.8,16.13,0.84
998256.0,93.72,143.1,19.35,0.88
998556.0,91.74,139.29,18.51,0.87
998856.0,79.23,106.66,16.94,0.6
999156.0,77.63,137.87,13.87,0.65
999456.0,79.88,139.31,14.95,0.72
999756.0,72.37,138.73,11.92,0.79
1000056.0,0.0,0.0,0.0,0.0
1000356.0,0.0,0.0,0.0,0.0
1000656.0,0.0,0.0,0.0,0.0
1000956.0,0.0,0.0,0.0,0.0
1001256.0,0.0,0.0,0.0,0.0
1001556.0,0.0,0.0,0.0,0.0
1001856.0,0.0,0.0,0.0,0.0
1002156.0,0.0,0.0,0.0,0.0
1002456.0,0.0,0.0,0.0,0.0
1002756.0,0.0,0.0,0.0,0.0
1003056.0,85.91,142.65,18.2,0.74
1003356.0,86.74,143.91,17.43,0.87
1003656.0,87.88,142.69,17.42,0.95
1003956.0,85.21,140.39,16.35,1.0
1004256.0,74.61,136.75,13.42,1.01
1004556.0,75.69,131.64,13.35,0.65
1004856.0,77.55,137.47,14.85,0.7
1005156.0,84.31,138.71,16.29,0.71
1005456.0,82.14,139.09,15.72,0.75
1005756.0,85.55,140.57,17.41,0.83
1006056.0,81.34,139.19,16.04,0.9
1006356.0,82.54,135.55,16.38,0.74
1006656.0,70.88,138.11,12.47,0.8
1006956.0,70.63,135.45,12.68,0.74
1007256.0,70.85,135.93,13.07,0.73
1007556.0,71.66,136.8,13.58,0.75
1007856.0,143.85,276.42,27.86,1.6
1008156.0,79.13,134.83,16.23,0.69
1008456.0,84.27,142.97,18.18,0.77
1008756.0,87.46,142.16,18.37,0.81
1009056.0,83.38,140.34,16.76,0.87
1009356.0,77.9,138.34,15.52,0.93
1009656.0,75.54,137.8,14.89,0.94
1009956.0,72.82,132.48,14.34,0.82
1010256.0,75.05,139.26,14.78,0.82
1010556.0,79.57,139.84,16.13,0.79
1010856.0,79.99,141.14,16.35,0.84
1011156.0,76.86,140.97,14.75,0.86
1011456.0,70.38,137.12,12.01,0.86
1011756.0,70.98,132.27,12.7,0.74
1012056.0,69.88,137.22,12.5,0.68
1012356.0,80.42,133.31,16.57,0.65
1012656.0,80.07,141.73,15.65,0.7
1012956.0,144.64,269.9,25.01,1.45
1013256.0,70.56,133.37,12.55,0.77
1013556.0,75.89,134.25,14.77,0.73
1013856.0,79.0,139.19,14.62,0.73
1014156.0,81.88,131.95,15.26,0.63
1014456.0,84.3,140.31,16.18,0.67
1014756.0,85.11,141.05,16.59,0.75
1015056.0,81.15,140.41,15.32,0.85
1015356.0,73.44,135.4,13.22,0.8
1015656.0,83.42,140.05,16.67,0.77
1015956.0,86.56,131.04,19.43,0.77
1016256.0,89.35,143.98,18.54,0.72
1016556.0,91.09,143.46,18.88,0.82
1016856.0,87.36,142.35,16.96,0.92
1017156.0,85.99,139.69,16.92,0.9
1017456.0,85.46,141.38,17.45,0.87
1017756.0,84.12,135.82,17.17,0.84
1018056.0,90.86,142.84,18.61,0.73
1018356.0,93.82,144.78,19.6,0.83
1018656.0,89.39,143.88,18.04,0.94
1018956.0,85.11,139.17,16.57,0.9
1019256.0,92.7,142.98,19.12,0.88
1019556.0,91.91,140.97,20.22,0.98
1019856.0,91.99,140.15,18.26,0.75
1020156.0,94.0,142.63,19.27,0.83
1020456.0,86.93,141.84,16.85,0.93
1020756.0,79.73,136.85,14.7,0.87
1021056.0,80.1,138.12,15.06,0.77
1021356.0,101.37,148.45,23.68,0.89
1021656.0,97.35,144.1,20.72,0.69
1021956.0,88.34,137.25,17.11,0.74
1022256.0,86.54,140.15,16.73,0.8
1022556.0,83.64,139.45,16.28,0.84
1022856.0,82.71,137.44,15.82,0.72
1023156.0,81.06,142.14,15.39,0.84
1023456.0,83.61,134.8,15.45,0.6
1023756.0,84.15,136.96,18.72,0.73
1024056.0,84.04,142.62,16.26,0.77
1024356.0,86.65,142.0,16.73,0.87
1024656.0,104.19,142.31,22.67,0.79
1024956.0,96.29,149.18,20.22,0.99
1025256.0,92.64,135.74,18.53,0.75
1025556.0,81.42,141.38,16.13,0.85
1025856.0,79.54,138.42,15.24,0.81
1026156.0,80.07,140.25,15.01,0.85
1026456.0,93.56,141.05,20.22,0.72
1026756.0,74.55,143.21,13.42,0.84
1027056.0,86.51,132.52,17.54,0.67
1027356.0,80.88,142.75,15.46,0.76
1027656.0,81.43,142.03,15.57,0.77
1027956.0,154.26,274.3,28.49,1.63
1028256.0,82.99,135.85,16.33,0.71
1028556.0,82.09,143.29,16.07,0.8
1028856.0,84.7,133.76,17.63,0.72
1029156.0,86.29,143.66,17.26,0.75
1029456.0,77.5,139.01,13.8,0.74
1029756.0,70.57,137.19,12.15,0.8
1030056.0,73.81,133.76,13.27,0.63
1030356.0,76.75,141.04,14.02,0.69
1030656.0,81.79,131.1,17.71,0.75
1030956.0,89.0,144.96,18.23,0.71
1031256.0,92.49,143.43,18.73,0.75
1031556.0,82.22,142.35,14.88,0.85
1031856.0,78.79,131.27,14.88,0.75
1032156.0,80.75,141.56,15.18,0.78
1032456.0,79.0,138.53,15.19,0.85
1032756.0,81.98,139.34,15.02,0.69
1033056.0,136.47,241.76,24.43,1.29
1033356.0,84.72,141.14,15.71,0.75
1033656.0,79.22,133.33,15.89,0.78
1033956.0,82.73,140.68,14.91,0.73
1034256.0,84.23,140.15,15.72,0.86
1034556.0,81.36,136.28,14.15,0.67
1034856.0,85.35,136.66,16.16,0.67
1035156.0,89.49,142.2,16.94,0.74
1035456.0,82.65,139.97,15.11,0.81
1035756.0,81.77,128.01,19.05,0.71
1036056.0,74.22,101.99,17.27,0.59
1036356.0,88.99,123.44,17.59,0.56
1036656.0,78.4,135.64,13.08,0.6
1036956.0,74.32,140.73,11.73,0.65
1037256.0,70.35,140.28,10.74,0.73
1037556.0,63.34,129.67,12.55,0.75
1037856.0,65.18,137.29,10.36,0.66
1038156.0,64.06,130.45,10.06,0.45
1038456.0,66.68,129.31,11.02,0.37
1038756.0,59.35,128.0,8.43,0.36
1039056.0,43.7,77.54,8.02,0.27
1039356.0,55.07,81.02,12.93,0.35
1039656.0,71.0,102.11,15.38,0.39
1039956.0,69.72,116.93,12.63,0.43
1040256.0,75.12,135.82,12.44,0.48
1040556.0,76.81,135.31,13.04,0.53
1040856.0,71.56,131.35,12.21,0.58
1041156.0,79.17,140.14,14.21,0.6
1041456.0,77.29,137.05,13.8,0.57
1041756.0,66.49,137.13,10.8,0.55
1042056.0,64.45,137.06,10.33,0.51
1042356.0,70.16,141.09,12.05,0.56
1042656.0,73.4,141.98,13.45,0.62
1042956.0,147.67,278.49,26.58,1.15
1043256.0,76.99,138.2,14.28,0.59
1043556.0,74.53,139.63,13.26,0.59
1043856.0,75.06,140.81,13.6,0.61
1044156.0,74.22,140.54,12.92,0.66
1044456.0,76.09,140.75,13.42,0.71
1044756.0,73.78,138.28,12.9,0.64
1045056.0,68.97,135.36,12.07,0.62
1045356.0,65.75,137.24,10.81,0.54
1045656.0,69.95,138.97,12.42,0.54
1045956.0,76.59,141.39,14.62,0.62
1046256.0,82.31,145.22,15.92,0.69
1046556.0,86.12,142.18,16.95,0.69
1046856.0,85.55,140.85,17.21,0.76
1047156.0,84.56,138.93,16.15,0.71
1047456.0,85.37,142.21,16.12,0.71
1047756.0,89.47,144.33,17.11,0.79
1048056.0,163.44,271.79,29.98,1.61
1048356.0,83.93,137.72,16.22,0.79
1048656.0,86.28,141.37,16.63,0.8
1048956.0,87.13,139.11,17.3,0.73
1049256.0,87.29,141.95,16.09,0.68
1049556.0,88.53,143.35,16.26,0.76
1049856.0,80.83,138.85,13.91,0.78
1050156.0,75.17,137.15,13.02,0.73
1050456.0,78.87,140.65,14.51,0.72
1050756.0,75.41,138.51,13.27,0.64
1051056.0,77.89,140.04,13.62,0.56
1051356.0,75.3,141.74,13.09,0.62
1051656.0,76.27,140.78,13.64,0.68
1051956.0,74.59,139.22,13.23,0.68
1052256.0,70.09,139.77,11.88,0.67
1052556.0,75.34,138.99,12.95,0.6
1052856.0,77.21,138.82,13.91,0.53
1053156.0,77.94,143.12,14.19,0.61
1053456.0,77.6,142.2,14.15,0.68
1053756.0,76.63,140.05,13.88,0.69
1054056.0,77.62,142.55,14.1,0.7
1054356.0,75.47,140.05,13.88,0.65
1054656.0,75.99,137.61,14.33,0.6
1054956.0,77.69,143.0,14.43,0.65
1055256.0,81.57,142.88,15.75,0.72
1055556.0,74.15,139.63,13.35,0.74
1055856.0,70.44,140.24,12.03,0.7
1056156.0,79.12,140.08,14.92,0.63
1056456.0,81.59,140.13,16.19,0.62
1056756.0,83.95,143.5,15.64,0.65
1057056.0,82.81,142.26,15.22,0.73
1057356.0,80.31,139.84,15.19,0.77
1057656.0,82.0,142.59,15.35,0.75
1057956.0,78.55,138.64,14.62,0.69
1058256.0,83.01,141.22,15.78,0.66
1058556.0,84.0,142.31,15.47,0.66
1058856.0,90.25,143.84,17.25,0.76
1059156.0,87.82,142.19,16.64,0.83
1059456.0,90.84,141.78,17.15,0.77
1059756.0,88.55,137.54,17.76,0.78
1060056.0,89.32,140.52,17.53,0.73
1060356.0,88.83,140.41,17.39,0.72
1060656.0,88.86,141.41,16.84,0.81
1060956.0,92.86,142.62,18.02,0.87
1061256.0,94.61,140.53,18.76,0.8
1061556.0,95.08,139.61,19.56,0.85
1061856.0,96.71,139.78,19.3,0.77
1062156.0,92.56,140.28,18.27,0.77
1062456.0,90.81,141.63,17.6,0.88
1062756.0,90.02,141.58,16.9,0.89
1063056.0,153.01,261.48,26.54,1.52
1063356.0,90.28,140.41,17.53,0.8
1063656.0,87.99,136.95,16.91,0.72
1063956.0,90.43,140.44,16.69,0.71
1064256.0,85.39,142.16,14.78,0.78
1064556.0,89.64,141.46,15.8,0.78
1064856.0,92.48,138.8,17.89,0.76
1065156.0,89.61,141.57,17.4,0.8
1065456.0,91.2,137.3,16.94,0.75
1065756.0,94.72,141.93,17.93,0.71
1066056.0,96.3,143.73,18.3,0.82
1066356.0,89.47,141.47,16.32,0.85
1066656.0,87.12,139.12,16.52,0.82
1066956.0,90.79,141.89,17.87,0.84
1067256.0,95.41,141.83,19.15,0.78
1067556.0,87.9,141.21,16.55,0.71
1067856.0,88.11,142.76,16.2,0.78
1068156.0,83.42,139.46,15.04,0.82
1068456.0,81.52,138.75,14.97,0.78
1068756.0,81.87,141.02,15.01,0.77
1069056.0,82.39,119.25,15.08,0.54
1069356.0,81.21,120.24,14.82,0.51
1069656.0,85.4,128.54,15.17,0.61
1069956.0,84.59,133.91,14.7,0.68
1070256.0,82.09,133.68,14.28,0.7
1070556.0,74.91,105.38,14.99,0.64
1070856.0,76.12,103.76,15.56,0.59
1071156.0,78.64,124.72,14.55,0.53
1071456.0,87.02,139.4,14.86,0.59
1071756.0,86.86,141.64,14.89,0.68
1072056.0,85.04,142.77,14.76,0.81
1072356.0,90.58,143.08,15.79,0.91
1072656.0,92.37,133.21,17.69,0.79
1072956.0,93.78,140.82,17.53,0.66
1073256.0,97.83,140.26,18.03,0.59
1073556.0,99.5,142.81,18.23,0.74
1073856.0,101.45,143.85,18.95,0.91
1074156.0,98.3,143.01,18.23,1.05
1074456.0,95.27,137.31,18.35,0.92
1074756.0,91.76,140.22,17.04,0.7
